URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://worldhealthorganization.github.io/smart-ot/ValueSet/CaseStatus,0.2.1,draft,,CaseStatus,Case Status,"Case Status","Questionnaire/Questionnaire-SOTGenericRespiratoryDiseaseCIF","Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/CaseStatus,null,draft,,CaseStatus,Case Status,"Case Status",,"Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/ConfirmationBasis,0.2.1,draft,,ConfirmationBasis, ConfirmationBasis," ConfirmationBasis","Questionnaire/Questionnaire-SOTMeasles,StructureDefinition/SOTMeaslesClassification","Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/ContactType,0.2.1,draft,,ContactType,Contact Type,"Contact Type","Questionnaire/Questionnaire-SOTGenericRespiratoryDiseaseCIF","Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/ContactType,null,draft,,ContactType,Contact Type,"Contact Type",,"Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/DetectedBy,0.2.1,draft,,DetectedBy,SOT Measles Detected By,"","StructureDefinition/SOTMeaslesReportingSource,Questionnaire/Questionnaire-SOTMeasles","Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/DiscardingBasis,0.2.1,draft,,DiscardingBasis, DiscardingBasis," DiscardingBasis","Questionnaire/Questionnaire-SOTMeasles,StructureDefinition/SOTMeaslesClassification","Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/DomesticatedWild,0.2.1,draft,,DomesticatedWild,Domesticated or Wild,"Domesticated or Wild","StructureDefinition/SOTT1ExposureAnimal","Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/ExposureLocation,0.2.1,draft,,ExposureLocation, Exposure Location," Exposure Location","Questionnaire/Questionnaire-SOTGenericRespiratoryDiseaseCIF","Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/ExposureLocation,null,draft,,ExposureLocation, Exposure Location," Exposure Location",,"Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/FinalClassification,0.2.1,draft,,FinalClassification, FinalClassification," FinalClassification","StructureDefinition/AFROMRCIFClassification,Questionnaire/SOTMeasles-AFRO-MRCIF,Questionnaire/Questionnaire-SOTMeasles,StructureDefinition/SOTMeaslesClassification","Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/InfectionSetting,0.2.1,draft,,InfectionSetting, InfectionSetting," InfectionSetting","StructureDefinition/SOTMeaslesContactTracing,Questionnaire/Questionnaire-SOTMeasles","Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/InitDiag,0.2.1,draft,,InitDiag,SOT Measles Initial Diagnosis,"SOT Measles Initial Diagnosis","StructureDefinition/SOTMeaslesReportingSource,Questionnaire/Questionnaire-SOTMeasles",
http://worldhealthorganization.github.io/smart-ot/ValueSet/InitDiag,0.2.1,draft,,InitDiag,SOT Measles Initial Diagnosis,"SOT Measles Initial Diagnosis",,
http://worldhealthorganization.github.io/smart-ot/ValueSet/LocType,0.2.1,draft,,LocType,SOT Measles Locality Type,"SOT Measles Locality Type","Questionnaire/SOTMeasles-AFRO-MRCIF,Questionnaire/Questionnaire-SOTMeasles,StructureDefinition/AFROMRCIFDemographic,StructureDefinition/SOTMeaslesDemographic","Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/LocalCasesPresent,0.2.1,draft,,LocalCasesPresent, LocalCasesPresent," LocalCasesPresent","Questionnaire/Questionnaire-SOTMeasles","Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/LocalizationOfSkinDisorder,0.2.1,draft,,LocalizationOfSkinDisorder,Localization of Skin Disorder,"Localization of Skin Disorder","StructureDefinition/SOTT1ClinicalCutaneous","Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/NoOfDoses,0.2.1,draft,,NoOfDoses,SOT Measles No Of Doses,"SOT Measles No Of Doses","Questionnaire/SOTMeasles-AFRO-MRCIF,Questionnaire/Questionnaire-SOTMeasles,StructureDefinition/SOTMeaslesVaccinationStatus,StructureDefinition/AFROMRCIFVaccinationStatus","Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/PathogenTested,0.2.1,draft,,PathogenTested,Pathogen  Tested,"Pathogen  Tested","Questionnaire/Questionnaire-SOTGenericRespiratoryDiseaseCIF","Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/PatientOutcome,0.2.1,draft,,PatientOutcome,Patient Clinical Course Outcome,"Patient Clinical Course Outcome","Questionnaire/SOTMeasles-AFRO-MRCIF,StructureDefinition/AFROMRCIFClinical,Questionnaire/Questionnaire-SOTMeasles,StructureDefinition/SOTT1Clinical,StructureDefinition/SOTMeaslesClinical,Questionnaire/Questionnaire-SOTGenericRespiratoryDiseaseCIF,Questionnaire/Questionnaire-SOTT0CaseInvestigationForm","Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/PatientOutcome,null,draft,,PatientOutcome,Patient Clinical Course Outcome,"Patient Clinical Course Outcome",,"Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/PatientOutcome,null,draft,,PatientOutcome,Patient Clinical Course Outcome,"Patient Clinical Course Outcome",,"Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/PlaceOfCare,0.2.1,draft,,PlaceOfCare,Place Of Care,"Place Of Care","StructureDefinition/SOTT1ExposureNosocomial","Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/ProvType,0.2.1,draft,,ProvType,SOT Measles Provider Type,"SOT Measles Provider Type","StructureDefinition/SOTMeaslesReportingSource,Questionnaire/Questionnaire-SOTMeasles","Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/RashType,0.2.1,draft,,RashType,Rash Type,"Rash Type","Questionnaire/Questionnaire-SOTMeasles,StructureDefinition/SOTT1ClinicalCutaneous,StructureDefinition/SOTMeaslesClinical","Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/RashType,null,draft,,RashType,Rash Type,"Rash Type",,"Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/ReportedBy,0.2.1,draft,,ReportedBy,Reported By,"Reported By","StructureDefinition/SOTT1NotificationInterview","Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/Result,0.2.1,draft,,Result, Result," Result","Questionnaire/SOTMeasles-AFRO-MRCIF,StructureDefinition/AFROMRCIFLaboratoryResults,StructureDefinition/SOTMeaslesLaboratoryResults,Questionnaire/Questionnaire-SOTMeasles","Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/Result,null,draft,,Result, Result," Result",,"Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/Result,null,draft,,Result, Result," Result",,"Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/Results,0.2.1,draft,,Results,Results,"Results","StructureDefinition/SOTT1Laboratory","Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/RouteOfAdministration,0.2.1,draft,,RouteOfAdministration,Route Of Administration,"Route Of Administration","StructureDefinition/SOTT1ClinicalTreatmentInfo","Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/SampleType,0.2.1,draft,,SampleType, Sample Type," Sample Type","Questionnaire/SOTMeasles-AFRO-MRCIF,StructureDefinition/AFROMRCIFLaboratoryResults,StructureDefinition/SOTMeaslesLaboratoryResults,Questionnaire/Questionnaire-SOTMeasles","Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/SourceOfInfection,0.2.1,draft,,SourceOfInfection, SourceOfInfection," SourceOfInfection","Questionnaire/Questionnaire-SOTMeasles,StructureDefinition/SOTMeaslesClassification","Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/SourceOfInformation,0.2.1,draft,,SourceOfInformation,SOT Measles Source Of Information Type,"SOT Measles Source Of Information Type",,
http://worldhealthorganization.github.io/smart-ot/ValueSet/SpecimenCollected,0.2.1,draft,,SpecimenCollected,Specimen Collected,"Specimen Collected","Questionnaire/Questionnaire-SOTGenericRespiratoryDiseaseCIF","Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/SpecimenNumber,0.2.1,draft,,SpecimenNumber, Specimen Number," Specimen Number","StructureDefinition/SOTMeaslesLaboratoryResults,Questionnaire/Questionnaire-SOTMeasles","Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/TestPerformed,0.2.1,draft,,TestPerformed, Test Performed," Test Performed","StructureDefinition/SOTMeaslesLaboratoryResults,Questionnaire/Questionnaire-SOTMeasles","Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/TestType,0.2.1,draft,,TestType,AFRO MRCIF Test Type,"AFRO MRCIF Test Type","Questionnaire/SOTMeasles-AFRO-MRCIF,StructureDefinition/AFROMRCIFLaboratoryResults","Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/VaccineInfoSource,0.2.1,draft,,VaccineInfoSource,Vaccine Info Source,"Vaccine Info Source","Questionnaire/Questionnaire-SOTMeasles,StructureDefinition/SOTT1ClinicalVaccination,StructureDefinition/SOTMeaslesVaccinationStatus","Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/VaccineType,0.2.1,draft,,VaccineType,SOT Measles Vaccine Type,"SOT Measles Vaccine Type","Questionnaire/SOTMeasles-AFRO-MRCIF,Questionnaire/Questionnaire-SOTMeasles,StructureDefinition/SOTMeaslesVaccinationStatus,StructureDefinition/AFROMRCIFVaccinationStatus","Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/WaterCharacteristics,0.2.1,draft,,WaterCharacteristics,Water Characteristics,"Water Characteristics","StructureDefinition/SOTT1ExposureWaterDetails","Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/YesNo,0.2.1,draft,,YesNo,SOT Yes No,"Yes No","StructureDefinition/SOTT1ExposureTravelHistory,StructureDefinition/SOTT1Clinical,StructureDefinition/SOTT1ClinicalComorbidity,StructureDefinition/SOTT1ClinicalCutaneous,StructureDefinition/SOTT1ClinicalENT,Questionnaire/Questionnaire-SOTT0CaseInvestigationForm,StructureDefinition/SOTT1ClinicalRespiratory,StructureDefinition/SOTT1Laboratory,StructureDefinition/SOTT1ClinicalGastroIntestinal,StructureDefinition/SOTT1ClinicalNeurology,StructureDefinition/SOTT1ClinicalCardiology,StructureDefinition/SOTT1ClinicalTreatments,StructureDefinition/SOTT1ExposureNosocomial","THO (V2)"
http://worldhealthorganization.github.io/smart-ot/ValueSet/YesNo,null,draft,,YesNo,SOT Yes No,"Yes No",,"THO (V2)"
http://worldhealthorganization.github.io/smart-ot/ValueSet/YesNoUnknown,0.2.1,draft,,YesNoUnknown,Yes No Unknown,"Yes No Unknown","Questionnaire/SOTMeasles-AFRO-MRCIF,StructureDefinition/AFROMRCIFClinical,StructureDefinition/SOTT1ExposureInsect,StructureDefinition/SOTT1ClinicalComorbidity,StructureDefinition/SOTT1ExposurePersonalAssumption,StructureDefinition/SOTT1ClinicalCutaneous,StructureDefinition/SOTMeaslesClinical,StructureDefinition/SOTT1ClinicalENT,Questionnaire/Questionnaire-SOTGenericRespiratoryDiseaseCIF,Questionnaire/Questionnaire-SOTT0CaseInvestigationForm,StructureDefinition/SOTT1ClinicalRespiratory,StructureDefinition/SOTT1Laboratory,StructureDefinition/SOTT1ClinicalUrogynecology,Questionnaire/Questionnaire-SOTMeasles,StructureDefinition/SOTT1ClinicalGastroIntestinal,StructureDefinition/SOTT1ClinicalNeurology,StructureDefinition/SOTMeaslesEpiData,StructureDefinition/SOTT1ExposureAnimal,StructureDefinition/SOTT1ExposureMassGathering,StructureDefinition/SOTT1ExposureWaterFood,StructureDefinition/SOTT1ClinicalVaccination,StructureDefinition/SOTT1Clinical,StructureDefinition/SOTT1ExposureContacts,StructureDefinition/SOTT1ExposureChemical,StructureDefinition/SOTMeaslesClassification,StructureDefinition/SOTMeaslesContactTracing,StructureDefinition/SOTT1ClinicalCardiology,StructureDefinition/SOTT1ClinicalTreatments","Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/YesNoUnknown,null,draft,,YesNoUnknown,Yes No Unknown,"Yes No Unknown",,"Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/YesNoUnknown,null,draft,,YesNoUnknown,Yes No Unknown,"Yes No Unknown",,"Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/YesNoUnknown,null,draft,,YesNoUnknown,Yes No Unknown,"Yes No Unknown",,"Internal"
http://worldhealthorganization.github.io/smart-ot/ValueSet/YesNoUnknown,null,draft,,YesNoUnknown,Yes No Unknown,"Yes No Unknown",,"Internal"
